"gender" "admitted" "department"
"2016" "male" "yes" "A"
"2017" "male" "yes" "A"
"2018" "male" "yes" "A"
"2019" "male" "yes" "A"
"2020" "male" "yes" "A"
"2021" "male" "yes" "A"
"2022" "male" "yes" "A"
"2023" "male" "yes" "A"
"2024" "male" "yes" "A"
"2025" "male" "yes" "A"
"2026" "male" "yes" "A"
"2027" "male" "yes" "A"
"2028" "male" "yes" "A"
"2029" "male" "yes" "A"
"2030" "male" "yes" "A"
"2031" "male" "yes" "A"
"2032" "male" "yes" "A"
"2033" "male" "yes" "A"
"2034" "male" "yes" "A"
"2035" "male" "yes" "A"
"2036" "male" "yes" "A"
"2037" "male" "yes" "A"
"2038" "male" "yes" "A"
"2039" "male" "yes" "A"
"2040" "male" "yes" "A"
"2041" "male" "yes" "A"
"2042" "male" "yes" "A"
"2043" "male" "yes" "A"
"2044" "male" "yes" "A"
"2045" "male" "yes" "A"
"2046" "male" "yes" "A"
"2047" "male" "yes" "A"
"2048" "male" "yes" "A"
"2049" "male" "yes" "A"
"2050" "male" "yes" "A"
"2051" "male" "yes" "A"
"2052" "male" "yes" "A"
"2053" "male" "yes" "A"
"2054" "male" "yes" "A"
"2055" "male" "yes" "A"
"2056" "male" "yes" "A"
"2057" "male" "yes" "A"
"2058" "male" "yes" "A"
"2059" "male" "yes" "A"
"2060" "male" "yes" "A"
"2061" "male" "yes" "A"
"2062" "male" "yes" "A"
"2063" "male" "yes" "A"
"2064" "male" "yes" "A"
"2065" "male" "yes" "A"
"2066" "male" "yes" "A"
"2067" "male" "yes" "A"
"2068" "male" "yes" "A"
"2069" "male" "yes" "A"
"2070" "male" "yes" "A"
"2071" "male" "yes" "A"
"2072" "male" "yes" "A"
"2073" "male" "yes" "A"
"2074" "male" "yes" "A"
"2075" "male" "yes" "A"
"2076" "male" "yes" "A"
"2077" "male" "yes" "A"
"2078" "male" "yes" "A"
"2079" "male" "yes" "A"
"2080" "male" "yes" "A"
"2081" "male" "yes" "A"
"2082" "male" "yes" "A"
"2083" "male" "yes" "A"
"2084" "male" "yes" "A"
"2085" "male" "yes" "A"
"2086" "male" "yes" "A"
"2087" "male" "yes" "A"
"2088" "male" "yes" "A"
"2089" "male" "yes" "A"
"2090" "male" "yes" "A"
"2091" "male" "yes" "A"
"2092" "male" "yes" "A"
"2093" "male" "yes" "A"
"2094" "male" "yes" "A"
"2095" "male" "yes" "A"
"2096" "male" "yes" "A"
"2097" "male" "yes" "A"
"2098" "male" "yes" "A"
"2099" "male" "yes" "A"
"2100" "male" "yes" "A"
"2101" "male" "yes" "A"
"2102" "male" "yes" "A"
"2103" "male" "yes" "A"
"2104" "male" "yes" "A"
"2105" "male" "yes" "A"
"2106" "male" "yes" "A"
"2107" "male" "yes" "A"
"2108" "male" "yes" "A"
"2109" "male" "yes" "A"
"2110" "male" "yes" "A"
"2111" "male" "yes" "A"
"2112" "male" "yes" "A"
"2113" "male" "yes" "A"
"2114" "male" "yes" "A"
"2115" "male" "yes" "A"
"2116" "male" "yes" "A"
"2117" "male" "yes" "A"
"2118" "male" "yes" "A"
"2119" "male" "yes" "A"
"2120" "male" "yes" "A"
"2121" "male" "yes" "A"
"2122" "male" "yes" "A"
"2123" "male" "yes" "A"
"2124" "male" "yes" "A"
"2125" "male" "yes" "A"
"2126" "male" "yes" "A"
"2127" "male" "yes" "A"
"2128" "male" "yes" "A"
"2129" "male" "yes" "A"
"2130" "male" "yes" "A"
"2131" "male" "yes" "A"
"2132" "male" "yes" "A"
"2133" "male" "yes" "A"
"2134" "male" "yes" "A"
"2135" "male" "yes" "A"
"2136" "male" "yes" "A"
"2137" "male" "yes" "A"
"2138" "male" "yes" "A"
"2139" "male" "yes" "A"
"2140" "male" "yes" "A"
"2141" "male" "yes" "A"
"2142" "male" "yes" "A"
"2143" "male" "yes" "A"
"2144" "male" "yes" "A"
"2145" "male" "yes" "A"
"2146" "male" "yes" "A"
"2147" "male" "yes" "A"
"2148" "male" "yes" "A"
"2149" "male" "yes" "A"
"2150" "male" "yes" "A"
"2151" "male" "yes" "A"
"2152" "male" "yes" "A"
"2153" "male" "yes" "A"
"2154" "male" "yes" "A"
"2155" "male" "yes" "A"
"2156" "male" "yes" "A"
"2157" "male" "yes" "A"
"2158" "male" "yes" "A"
"2159" "male" "yes" "A"
"2160" "male" "yes" "A"
"2161" "male" "yes" "A"
"2162" "male" "yes" "A"
"2163" "male" "yes" "A"
"2164" "male" "yes" "A"
"2165" "male" "yes" "A"
"2166" "male" "yes" "A"
"2167" "male" "yes" "A"
"2168" "male" "yes" "A"
"2169" "male" "yes" "A"
"2170" "male" "yes" "A"
"2171" "male" "yes" "A"
"2172" "male" "yes" "A"
"2173" "male" "yes" "A"
"2174" "male" "yes" "A"
"2175" "male" "yes" "A"
"2176" "male" "yes" "A"
"2177" "male" "yes" "A"
"2178" "male" "yes" "A"
"2179" "male" "yes" "A"
"2180" "male" "yes" "A"
"2181" "male" "yes" "A"
"2182" "male" "yes" "A"
"2183" "male" "yes" "A"
"2184" "male" "yes" "A"
"2185" "male" "yes" "A"
"2186" "male" "yes" "A"
"2187" "male" "yes" "A"
"2188" "male" "yes" "A"
"2189" "male" "yes" "A"
"2190" "male" "yes" "A"
"2191" "male" "yes" "A"
"2192" "male" "yes" "A"
"2193" "male" "yes" "A"
"2194" "male" "yes" "A"
"2195" "male" "yes" "A"
"2196" "male" "yes" "A"
"2197" "male" "yes" "A"
"2198" "male" "yes" "A"
"2199" "male" "yes" "A"
"2200" "male" "yes" "A"
"2201" "male" "yes" "A"
"2202" "male" "yes" "A"
"2203" "male" "yes" "A"
"2204" "male" "yes" "A"
"2205" "male" "yes" "A"
"2206" "male" "yes" "A"
"2207" "male" "yes" "A"
"2208" "male" "yes" "A"
"2209" "male" "yes" "A"
"2210" "male" "yes" "A"
"2211" "male" "yes" "A"
"2212" "male" "yes" "A"
"2213" "male" "yes" "A"
"2214" "male" "yes" "A"
"2215" "male" "yes" "A"
"2216" "male" "yes" "A"
"2217" "male" "yes" "A"
"2218" "male" "yes" "A"
"2219" "male" "yes" "A"
"2220" "male" "yes" "A"
"2221" "male" "yes" "A"
"2222" "male" "yes" "A"
"2223" "male" "yes" "A"
"2224" "male" "yes" "A"
"2225" "male" "yes" "A"
"2226" "male" "yes" "A"
"2227" "male" "yes" "A"
"2228" "male" "yes" "A"
"2229" "male" "yes" "A"
"2230" "male" "yes" "A"
"2231" "male" "yes" "A"
"2232" "male" "yes" "A"
"2233" "male" "yes" "A"
"2234" "male" "yes" "A"
"2235" "male" "yes" "A"
"2236" "male" "yes" "A"
"2237" "male" "yes" "A"
"2238" "male" "yes" "A"
"2239" "male" "yes" "A"
"2240" "male" "yes" "A"
"2241" "male" "yes" "A"
"2242" "male" "yes" "A"
"2243" "male" "yes" "A"
"2244" "male" "yes" "A"
"2245" "male" "yes" "A"
"2246" "male" "yes" "A"
"2247" "male" "yes" "A"
"2248" "male" "yes" "A"
"2249" "male" "yes" "A"
"2250" "male" "yes" "A"
"2251" "male" "yes" "A"
"2252" "male" "yes" "A"
"2253" "male" "yes" "A"
"2254" "male" "yes" "A"
"2255" "male" "yes" "A"
"2256" "male" "yes" "A"
"2257" "male" "yes" "A"
"2258" "male" "yes" "A"
"2259" "male" "yes" "A"
"2260" "male" "yes" "A"
"2261" "male" "yes" "A"
"2262" "male" "yes" "A"
"2263" "male" "yes" "A"
"2264" "male" "yes" "A"
"2265" "male" "yes" "A"
"2266" "male" "yes" "A"
"2267" "male" "yes" "A"
"2268" "male" "yes" "A"
"2269" "male" "yes" "A"
"2270" "male" "yes" "A"
"2271" "male" "yes" "A"
"2272" "male" "yes" "A"
"2273" "male" "yes" "A"
"2274" "male" "yes" "A"
"2275" "male" "yes" "A"
"2276" "male" "yes" "A"
"2277" "male" "yes" "A"
"2278" "male" "yes" "A"
"2279" "male" "yes" "A"
"2280" "male" "yes" "A"
"2281" "male" "yes" "A"
"2282" "male" "yes" "A"
"2283" "male" "yes" "A"
"2284" "male" "yes" "A"
"2285" "male" "yes" "A"
"2286" "male" "yes" "A"
"2287" "male" "yes" "A"
"2288" "male" "yes" "A"
"2289" "male" "yes" "A"
"2290" "male" "yes" "A"
"2291" "male" "yes" "A"
"2292" "male" "yes" "A"
"2293" "male" "yes" "A"
"2294" "male" "yes" "A"
"2295" "male" "yes" "A"
"2296" "male" "yes" "A"
"2297" "male" "yes" "A"
"2298" "male" "yes" "A"
"2299" "male" "yes" "A"
"2300" "male" "yes" "A"
"2301" "male" "yes" "A"
"2302" "male" "yes" "A"
"2303" "male" "yes" "A"
"2304" "male" "yes" "A"
"2305" "male" "yes" "A"
"2306" "male" "yes" "A"
"2307" "male" "yes" "A"
"2308" "male" "yes" "A"
"2309" "male" "yes" "A"
"2310" "male" "yes" "A"
"2311" "male" "yes" "A"
"2312" "male" "yes" "A"
"2313" "male" "yes" "A"
"2314" "male" "yes" "A"
"2315" "male" "yes" "A"
"2316" "male" "yes" "A"
"2317" "male" "yes" "A"
"2318" "male" "yes" "A"
"2319" "male" "yes" "A"
"2320" "male" "yes" "A"
"2321" "male" "yes" "A"
"2322" "male" "yes" "A"
"2323" "male" "yes" "A"
"2324" "male" "yes" "A"
"2325" "male" "yes" "A"
"2326" "male" "yes" "A"
"2327" "male" "yes" "A"
"2328" "male" "yes" "A"
"2329" "male" "yes" "A"
"2330" "male" "yes" "A"
"2331" "male" "yes" "A"
"2332" "male" "yes" "A"
"2333" "male" "yes" "A"
"2334" "male" "yes" "A"
"2335" "male" "yes" "A"
"2336" "male" "yes" "A"
"2337" "male" "yes" "A"
"2338" "male" "yes" "A"
"2339" "male" "yes" "A"
"2340" "male" "yes" "A"
"2341" "male" "yes" "A"
"2342" "male" "yes" "A"
"2343" "male" "yes" "A"
"2344" "male" "yes" "A"
"2345" "male" "yes" "A"
"2346" "male" "yes" "A"
"2347" "male" "yes" "A"
"2348" "male" "yes" "B"
"2349" "male" "yes" "B"
"2350" "male" "yes" "B"
"2351" "male" "yes" "B"
"2352" "male" "yes" "B"
"2353" "male" "yes" "B"
"2354" "male" "yes" "B"
"2355" "male" "yes" "B"
"2356" "male" "yes" "B"
"2357" "male" "yes" "B"
"2358" "male" "yes" "B"
"2359" "male" "yes" "B"
"2360" "male" "yes" "B"
"2361" "male" "yes" "B"
"2362" "male" "yes" "B"
"2363" "male" "yes" "B"
"2364" "male" "yes" "B"
"2365" "male" "yes" "B"
"2366" "male" "yes" "B"
"2367" "male" "yes" "B"
"2368" "male" "yes" "B"
"2369" "male" "yes" "B"
"2370" "male" "yes" "B"
"2371" "male" "yes" "B"
"2372" "male" "yes" "B"
"2373" "male" "yes" "B"
"2374" "male" "yes" "B"
"2375" "male" "yes" "B"
"2376" "male" "yes" "B"
"2377" "male" "yes" "B"
"2378" "male" "yes" "B"
"2379" "male" "yes" "B"
"2380" "male" "yes" "B"
"2381" "male" "yes" "B"
"2382" "male" "yes" "B"
"2383" "male" "yes" "B"
"2384" "male" "yes" "B"
"2385" "male" "yes" "B"
"2386" "male" "yes" "B"
"2387" "male" "yes" "B"
"2388" "male" "yes" "B"
"2389" "male" "yes" "B"
"2390" "male" "yes" "B"
"2391" "male" "yes" "B"
"2392" "male" "yes" "B"
"2393" "male" "yes" "B"
"2394" "male" "yes" "B"
"2395" "male" "yes" "B"
"2396" "male" "yes" "B"
"2397" "male" "yes" "B"
"2398" "male" "yes" "B"
"2399" "male" "yes" "B"
"2400" "male" "yes" "B"
"2401" "male" "yes" "B"
"2402" "male" "yes" "B"
"2403" "male" "yes" "B"
"2404" "male" "yes" "B"
"2405" "male" "yes" "B"
"2406" "male" "yes" "B"
"2407" "male" "yes" "B"
"2408" "male" "yes" "B"
"2409" "male" "yes" "B"
"2410" "male" "yes" "B"
"2411" "male" "yes" "B"
"2412" "male" "yes" "B"
"2413" "male" "yes" "B"
"2414" "male" "yes" "B"
"2415" "male" "yes" "B"
"2416" "male" "yes" "B"
"2417" "male" "yes" "B"
"2418" "male" "yes" "B"
"2419" "male" "yes" "B"
"2420" "male" "yes" "B"
"2421" "male" "yes" "B"
"2422" "male" "yes" "B"
"2423" "male" "yes" "B"
"2424" "male" "yes" "B"
"2425" "male" "yes" "B"
"2426" "male" "yes" "B"
"2427" "male" "yes" "B"
"2428" "male" "yes" "B"
"2429" "male" "yes" "B"
"2430" "male" "yes" "B"
"2431" "male" "yes" "B"
"2432" "male" "yes" "B"
"2433" "male" "yes" "B"
"2434" "male" "yes" "B"
"2435" "male" "yes" "B"
"2436" "male" "yes" "B"
"2437" "male" "yes" "B"
"2438" "male" "yes" "B"
"2439" "male" "yes" "B"
"2440" "male" "yes" "B"
"2441" "male" "yes" "B"
"2442" "male" "yes" "B"
"2443" "male" "yes" "B"
"2444" "male" "yes" "B"
"2445" "male" "yes" "B"
"2446" "male" "yes" "B"
"2447" "male" "yes" "B"
"2448" "male" "yes" "B"
"2449" "male" "yes" "B"
"2450" "male" "yes" "B"
"2451" "male" "yes" "B"
"2452" "male" "yes" "B"
"2453" "male" "yes" "B"
"2454" "male" "yes" "B"
"2455" "male" "yes" "B"
"2456" "male" "yes" "B"
"2457" "male" "yes" "B"
"2458" "male" "yes" "B"
"2459" "male" "yes" "B"
"2460" "male" "yes" "B"
"2461" "male" "yes" "B"
"2462" "male" "yes" "B"
"2463" "male" "yes" "B"
"2464" "male" "yes" "B"
"2465" "male" "yes" "B"
"2466" "male" "yes" "B"
"2467" "male" "yes" "B"
"2468" "male" "yes" "B"
"2469" "male" "yes" "B"
"2470" "male" "yes" "B"
"2471" "male" "yes" "B"
"2472" "male" "yes" "B"
"2473" "male" "yes" "B"
"2474" "male" "yes" "B"
"2475" "male" "yes" "B"
"2476" "male" "yes" "B"
"2477" "male" "yes" "B"
"2478" "male" "yes" "B"
"2479" "male" "yes" "B"
"2480" "male" "yes" "B"
"2481" "male" "yes" "B"
"2482" "male" "yes" "B"
"2483" "male" "yes" "B"
"2484" "male" "yes" "B"
"2485" "male" "yes" "B"
"2486" "male" "yes" "B"
"2487" "male" "yes" "B"
"2488" "male" "yes" "B"
"2489" "male" "yes" "B"
"2490" "male" "yes" "B"
"2491" "male" "yes" "B"
"2492" "male" "yes" "B"
"2493" "male" "yes" "B"
"2494" "male" "yes" "B"
"2495" "male" "yes" "B"
"2496" "male" "yes" "B"
"2497" "male" "yes" "B"
"2498" "male" "yes" "B"
"2499" "male" "yes" "B"
"2500" "male" "yes" "B"
"2501" "male" "yes" "B"
"2502" "male" "yes" "B"
"2503" "male" "yes" "B"
"2504" "male" "yes" "B"
"2505" "male" "yes" "B"
"2506" "male" "yes" "B"
"2507" "male" "yes" "B"
"2508" "male" "yes" "B"
"2509" "male" "yes" "B"
"2510" "male" "yes" "B"
"2511" "male" "yes" "B"
"2512" "male" "yes" "B"
"2513" "male" "yes" "B"
"2514" "male" "yes" "B"
"2515" "male" "yes" "B"
"2516" "male" "yes" "B"
"2517" "male" "yes" "B"
"2518" "male" "yes" "B"
"2519" "male" "yes" "B"
"2520" "male" "yes" "B"
"2521" "male" "yes" "B"
"2522" "male" "yes" "B"
"2523" "male" "yes" "B"
"2524" "male" "yes" "B"
"2525" "male" "yes" "B"
"2526" "male" "yes" "B"
"2527" "male" "yes" "B"
"2528" "male" "yes" "B"
"2529" "male" "yes" "B"
"2530" "male" "yes" "B"
"2531" "male" "yes" "B"
"2532" "male" "yes" "B"
"2533" "male" "yes" "B"
"2534" "male" "yes" "B"
"2535" "male" "yes" "B"
"2536" "male" "yes" "B"
"2537" "male" "yes" "B"
"2538" "male" "yes" "B"
"2539" "male" "yes" "B"
"2540" "male" "yes" "B"
"2541" "male" "yes" "B"
"2542" "male" "yes" "B"
"2543" "male" "yes" "B"
"2544" "male" "yes" "B"
"2545" "male" "yes" "B"
"2546" "male" "yes" "B"
"2547" "male" "yes" "B"
"2548" "male" "yes" "B"
"2549" "male" "yes" "B"
"2550" "male" "yes" "B"
"2551" "male" "yes" "B"
"2552" "male" "yes" "B"
"2553" "male" "yes" "B"
"2554" "male" "yes" "B"
"2555" "male" "yes" "B"
"2556" "male" "yes" "B"
"2557" "male" "yes" "B"
"2558" "male" "yes" "B"
"2559" "male" "yes" "B"
"2560" "male" "yes" "B"
"2561" "male" "yes" "B"
"2562" "male" "yes" "B"
"2563" "male" "yes" "B"
"2564" "male" "yes" "B"
"2565" "male" "yes" "B"
"2566" "male" "yes" "B"
"2567" "male" "yes" "B"
"2568" "male" "yes" "B"
"2569" "male" "yes" "B"
"2570" "male" "yes" "B"
"2571" "male" "yes" "B"
"2572" "male" "yes" "B"
"2573" "male" "yes" "B"
"2574" "male" "yes" "B"
"2575" "male" "yes" "B"
"2576" "male" "yes" "B"
"2577" "male" "yes" "B"
"2578" "male" "yes" "B"
"2579" "male" "yes" "B"
"2580" "male" "yes" "B"
"2581" "male" "yes" "B"
"2582" "male" "yes" "B"
"2583" "male" "yes" "B"
"2584" "male" "yes" "B"
"2585" "male" "yes" "B"
"2586" "male" "yes" "B"
"2587" "male" "yes" "B"
"2588" "male" "yes" "B"
"2589" "male" "yes" "B"
"2590" "male" "yes" "B"
"2591" "male" "yes" "B"
"2592" "male" "yes" "B"
"2593" "male" "yes" "B"
"2594" "male" "yes" "B"
"2595" "male" "yes" "B"
"2596" "male" "yes" "B"
"2597" "male" "yes" "B"
"2598" "male" "yes" "B"
"2599" "male" "yes" "B"
"2600" "male" "yes" "B"
"2601" "male" "yes" "B"
"2602" "male" "yes" "B"
"2603" "male" "yes" "B"
"2604" "male" "yes" "B"
"2605" "male" "yes" "B"
"2606" "male" "yes" "B"
"2607" "male" "yes" "B"
"2608" "male" "yes" "B"
"2609" "male" "yes" "B"
"2610" "male" "yes" "B"
"2611" "male" "yes" "B"
"2612" "male" "yes" "B"
"2613" "male" "yes" "B"
"2614" "male" "yes" "B"
"2615" "male" "yes" "B"
"2616" "male" "yes" "B"
"2617" "male" "yes" "B"
"2618" "male" "yes" "B"
"2619" "male" "yes" "B"
"2620" "male" "yes" "B"
"2621" "male" "yes" "B"
"2622" "male" "yes" "B"
"2623" "male" "yes" "B"
"2624" "male" "yes" "B"
"2625" "male" "yes" "B"
"2626" "male" "yes" "B"
"2627" "male" "yes" "B"
"2628" "male" "yes" "B"
"2629" "male" "yes" "B"
"2630" "male" "yes" "B"
"2631" "male" "yes" "B"
"2632" "male" "yes" "B"
"2633" "male" "yes" "B"
"2634" "male" "yes" "B"
"2635" "male" "yes" "B"
"2636" "male" "yes" "B"
"2637" "male" "yes" "B"
"2638" "male" "yes" "B"
"2639" "male" "yes" "B"
"2640" "male" "yes" "B"
"2641" "male" "yes" "B"
"2642" "male" "yes" "B"
"2643" "male" "yes" "B"
"2644" "male" "yes" "B"
"2645" "male" "yes" "B"
"2646" "male" "yes" "B"
"2647" "male" "yes" "B"
"2648" "male" "yes" "B"
"2649" "male" "yes" "B"
"2650" "male" "yes" "B"
"2651" "male" "yes" "B"
"2652" "male" "yes" "B"
"2653" "male" "yes" "B"
"2654" "male" "yes" "B"
"2655" "male" "yes" "B"
"2656" "male" "yes" "B"
"2657" "male" "yes" "B"
"2658" "male" "yes" "B"
"2659" "male" "yes" "B"
"2660" "male" "yes" "B"
"2661" "male" "yes" "B"
"2662" "male" "yes" "B"
"2663" "male" "yes" "B"
"2664" "male" "yes" "B"
"2665" "male" "yes" "B"
"2666" "male" "yes" "B"
"2667" "male" "yes" "B"
"2668" "male" "yes" "B"
"2669" "male" "yes" "B"
"2670" "male" "yes" "B"
"2671" "male" "yes" "B"
"2672" "male" "yes" "B"
"2673" "male" "yes" "B"
"2674" "male" "yes" "B"
"2675" "male" "yes" "B"
"2676" "male" "yes" "B"
"2677" "male" "yes" "B"
"2678" "male" "yes" "B"
"2679" "male" "yes" "B"
"2680" "male" "yes" "B"
"2681" "male" "yes" "B"
"2682" "male" "yes" "B"
"2683" "male" "yes" "B"
"2684" "male" "yes" "B"
"2685" "male" "yes" "B"
"2686" "male" "yes" "B"
"2687" "male" "yes" "B"
"2688" "male" "yes" "B"
"2689" "male" "yes" "B"
"2690" "male" "yes" "B"
"2691" "male" "yes" "B"
"2692" "male" "yes" "B"
"2693" "male" "yes" "B"
"2694" "male" "yes" "B"
"2695" "male" "yes" "B"
"2696" "male" "yes" "B"
"2697" "male" "yes" "B"
"2698" "male" "yes" "B"
"2699" "male" "yes" "B"
"2700" "male" "yes" "B"
"2701" "male" "yes" "C"
"2702" "male" "yes" "C"
"2703" "male" "yes" "C"
"2704" "male" "yes" "C"
"2705" "male" "yes" "C"
"2706" "male" "yes" "C"
"2707" "male" "yes" "C"
"2708" "male" "yes" "C"
"2709" "male" "yes" "C"
"2710" "male" "yes" "C"
"2711" "male" "yes" "C"
"2712" "male" "yes" "C"
"2713" "male" "yes" "C"
"2714" "male" "yes" "C"
"2715" "male" "yes" "C"
"2716" "male" "yes" "C"
"2717" "male" "yes" "C"
"2718" "male" "yes" "C"
"2719" "male" "yes" "C"
"2720" "male" "yes" "C"
"2721" "male" "yes" "C"
"2722" "male" "yes" "C"
"2723" "male" "yes" "C"
"2724" "male" "yes" "C"
"2725" "male" "yes" "C"
"2726" "male" "yes" "C"
"2727" "male" "yes" "C"
"2728" "male" "yes" "C"
"2729" "male" "yes" "C"
"2730" "male" "yes" "C"
"2731" "male" "yes" "C"
"2732" "male" "yes" "C"
"2733" "male" "yes" "C"
"2734" "male" "yes" "C"
"2735" "male" "yes" "C"
"2736" "male" "yes" "C"
"2737" "male" "yes" "C"
"2738" "male" "yes" "C"
"2739" "male" "yes" "C"
"2740" "male" "yes" "C"
"2741" "male" "yes" "C"
"2742" "male" "yes" "C"
"2743" "male" "yes" "C"
"2744" "male" "yes" "C"
"2745" "male" "yes" "C"
"2746" "male" "yes" "C"
"2747" "male" "yes" "C"
"2748" "male" "yes" "C"
"2749" "male" "yes" "C"
"2750" "male" "yes" "C"
"2751" "male" "yes" "C"
"2752" "male" "yes" "C"
"2753" "male" "yes" "C"
"2754" "male" "yes" "C"
"2755" "male" "yes" "C"
"2756" "male" "yes" "C"
"2757" "male" "yes" "C"
"2758" "male" "yes" "C"
"2759" "male" "yes" "C"
"2760" "male" "yes" "C"
"2761" "male" "yes" "C"
"2762" "male" "yes" "C"
"2763" "male" "yes" "C"
"2764" "male" "yes" "C"
"2765" "male" "yes" "C"
"2766" "male" "yes" "C"
"2767" "male" "yes" "C"
"2768" "male" "yes" "C"
"2769" "male" "yes" "C"
"2770" "male" "yes" "C"
"2771" "male" "yes" "C"
"2772" "male" "yes" "C"
"2773" "male" "yes" "C"
"2774" "male" "yes" "C"
"2775" "male" "yes" "C"
"2776" "male" "yes" "C"
"2777" "male" "yes" "C"
"2778" "male" "yes" "C"
"2779" "male" "yes" "C"
"2780" "male" "yes" "C"
"2781" "male" "yes" "C"
"2782" "male" "yes" "C"
"2783" "male" "yes" "C"
"2784" "male" "yes" "C"
"2785" "male" "yes" "C"
"2786" "male" "yes" "C"
"2787" "male" "yes" "C"
"2788" "male" "yes" "C"
"2789" "male" "yes" "C"
"2790" "male" "yes" "C"
"2791" "male" "yes" "C"
"2792" "male" "yes" "C"
"2793" "male" "yes" "C"
"2794" "male" "yes" "C"
"2795" "male" "yes" "C"
"2796" "male" "yes" "C"
"2797" "male" "yes" "C"
"2798" "male" "yes" "C"
"2799" "male" "yes" "C"
"2800" "male" "yes" "C"
"2801" "male" "yes" "C"
"2802" "male" "yes" "C"
"2803" "male" "yes" "C"
"2804" "male" "yes" "C"
"2805" "male" "yes" "C"
"2806" "male" "yes" "C"
"2807" "male" "yes" "C"
"2808" "male" "yes" "C"
"2809" "male" "yes" "C"
"2810" "male" "yes" "C"
"2811" "male" "yes" "C"
"2812" "male" "yes" "C"
"2813" "male" "yes" "C"
"2814" "male" "yes" "C"
"2815" "male" "yes" "C"
"2816" "male" "yes" "C"
"2817" "male" "yes" "C"
"2818" "male" "yes" "C"
"2819" "male" "yes" "C"
"2820" "male" "yes" "C"
"2821" "male" "yes" "D"
"2822" "male" "yes" "D"
"2823" "male" "yes" "D"
"2824" "male" "yes" "D"
"2825" "male" "yes" "D"
"2826" "male" "yes" "D"
"2827" "male" "yes" "D"
"2828" "male" "yes" "D"
"2829" "male" "yes" "D"
"2830" "male" "yes" "D"
"2831" "male" "yes" "D"
"2832" "male" "yes" "D"
"2833" "male" "yes" "D"
"2834" "male" "yes" "D"
"2835" "male" "yes" "D"
"2836" "male" "yes" "D"
"2837" "male" "yes" "D"
"2838" "male" "yes" "D"
"2839" "male" "yes" "D"
"2840" "male" "yes" "D"
"2841" "male" "yes" "D"
"2842" "male" "yes" "D"
"2843" "male" "yes" "D"
"2844" "male" "yes" "D"
"2845" "male" "yes" "D"
"2846" "male" "yes" "D"
"2847" "male" "yes" "D"
"2848" "male" "yes" "D"
"2849" "male" "yes" "D"
"2850" "male" "yes" "D"
"2851" "male" "yes" "D"
"2852" "male" "yes" "D"
"2853" "male" "yes" "D"
"2854" "male" "yes" "D"
"2855" "male" "yes" "D"
"2856" "male" "yes" "D"
"2857" "male" "yes" "D"
"2858" "male" "yes" "D"
"2859" "male" "yes" "D"
"2860" "male" "yes" "D"
"2861" "male" "yes" "D"
"2862" "male" "yes" "D"
"2863" "male" "yes" "D"
"2864" "male" "yes" "D"
"2865" "male" "yes" "D"
"2866" "male" "yes" "D"
"2867" "male" "yes" "D"
"2868" "male" "yes" "D"
"2869" "male" "yes" "D"
"2870" "male" "yes" "D"
"2871" "male" "yes" "D"
"2872" "male" "yes" "D"
"2873" "male" "yes" "D"
"2874" "male" "yes" "D"
"2875" "male" "yes" "D"
"2876" "male" "yes" "D"
"2877" "male" "yes" "D"
"2878" "male" "yes" "D"
"2879" "male" "yes" "D"
"2880" "male" "yes" "D"
"2881" "male" "yes" "D"
"2882" "male" "yes" "D"
"2883" "male" "yes" "D"
"2884" "male" "yes" "D"
"2885" "male" "yes" "D"
"2886" "male" "yes" "D"
"2887" "male" "yes" "D"
"2888" "male" "yes" "D"
"2889" "male" "yes" "D"
"2890" "male" "yes" "D"
"2891" "male" "yes" "D"
"2892" "male" "yes" "D"
"2893" "male" "yes" "D"
"2894" "male" "yes" "D"
"2895" "male" "yes" "D"
"2896" "male" "yes" "D"
"2897" "male" "yes" "D"
"2898" "male" "yes" "D"
"2899" "male" "yes" "D"
"2900" "male" "yes" "D"
"2901" "male" "yes" "D"
"2902" "male" "yes" "D"
"2903" "male" "yes" "D"
"2904" "male" "yes" "D"
"2905" "male" "yes" "D"
"2906" "male" "yes" "D"
"2907" "male" "yes" "D"
"2908" "male" "yes" "D"
"2909" "male" "yes" "D"
"2910" "male" "yes" "D"
"2911" "male" "yes" "D"
"2912" "male" "yes" "D"
"2913" "male" "yes" "D"
"2914" "male" "yes" "D"
"2915" "male" "yes" "D"
"2916" "male" "yes" "D"
"2917" "male" "yes" "D"
"2918" "male" "yes" "D"
"2919" "male" "yes" "D"
"2920" "male" "yes" "D"
"2921" "male" "yes" "D"
"2922" "male" "yes" "D"
"2923" "male" "yes" "D"
"2924" "male" "yes" "D"
"2925" "male" "yes" "D"
"2926" "male" "yes" "D"
"2927" "male" "yes" "D"
"2928" "male" "yes" "D"
"2929" "male" "yes" "D"
"2930" "male" "yes" "D"
"2931" "male" "yes" "D"
"2932" "male" "yes" "D"
"2933" "male" "yes" "D"
"2934" "male" "yes" "D"
"2935" "male" "yes" "D"
"2936" "male" "yes" "D"
"2937" "male" "yes" "D"
"2938" "male" "yes" "D"
"2939" "male" "yes" "D"
"2940" "male" "yes" "D"
"2941" "male" "yes" "D"
"2942" "male" "yes" "D"
"2943" "male" "yes" "D"
"2944" "male" "yes" "D"
"2945" "male" "yes" "D"
"2946" "male" "yes" "D"
"2947" "male" "yes" "D"
